step,t_play_ms,file_row,file_t_ms,az_cmd,el_cmd,orbit_push,ir_t_ms,rInterAz,rInterEl,delta_ms,note
887,1779124566870,89,1779124566800,121.51921663077938,20.00373310752081,0,1779124566950.0002,121.51922,20.003730000000004,80.000244140625,clamp?
888,1779124566880,89,1779124566800,121.51921663077938,20.00373310752081,0,1779124566960.0,121.51922,20.003730000000004,80.0,clamp?
889,1779124566890,89,1779124566800,121.51921663077938,20.00373310752081,0,1779124566969.9998,121.51922,20.003730000000004,79.999755859375,clamp?
890,1779124566900,90,1779124566900,121.53135014119324,20.012493235616617,1,1779124566940.0,121.51922,20.003730000000004,40.0,orbit
891,1779124566910,90,1779124566900,121.53135014119324,20.012493235616617,0,1779124567040.0,121.53135,20.01249,130.0,
892,1779124566920,90,1779124566900,121.53135014119324,20.012493235616617,0,1779124567000.0,121.53135,20.01249,80.0,clamp?
893,1779124566930,90,1779124566900,121.53135014119324,20.012493235616617,0,1779124567009.9998,121.53135,20.01249,79.999755859375,clamp?
894,1779124566940,90,1779124566900,121.53135014119324,20.012493235616617,0,1779124567020.0,121.53135,20.01249,80.0,clamp?
895,1779124566950,90,1779124566900,121.53135014119324,20.012493235616617,0,1779124567030.0002,121.53135,20.01249,80.000244140625,clamp?
896,1779124566960,90,1779124566900,121.53135014119324,20.012493235616617,0,1779124567040.0,121.53135,20.01249,80.0,clamp?
897,1779124566970,90,1779124566900,121.53135014119324,20.012493235616617,0,1779124567049.9998,121.53135,20.01249,79.999755859375,clamp?
898,1779124566980,90,1779124566900,121.53135014119324,20.012493235616617,0,1779124567060.0,121.53135,20.01249,80.0,clamp?
899,1779124566990,90,1779124566900,121.53135014119324,20.012493235616617,0,1779124567070.0002,121.53135,20.01249,80.000244140625,clamp?
900,1779124567000,91,1779124567000,121.5435957835777,20.02224634304791,1,1779124567040.0,121.53135,20.01249,40.0,orbit
901,1779124567010,91,1779124567000,121.5435957835777,20.02224634304791,0,1779124567140.0,121.5436,20.02225,130.0,
902,1779124567020,91,1779124567000,121.5435957835777,20.02224634304791,0,1779124567100.0,121.5436,20.02225,80.0,clamp?
903,1779124567030,91,1779124567000,121.5435957835777,20.02224634304791,0,1779124567110.0002,121.5436,20.02225,80.000244140625,clamp?
904,1779124567040,91,1779124567000,121.5435957835777,20.02224634304791,0,1779124567120.0,121.5436,20.02225,80.0,clamp?
905,1779124567050,91,1779124567000,121.5435957835777,20.02224634304791,0,1779124567129.9998,121.5436,20.02225,79.999755859375,clamp?
906,1779124567060,91,1779124567000,121.5435957835777,20.02224634304791,0,1779124567140.0,121.5436,20.02225,80.0,clamp?
907,1779124567070,91,1779124567000,121.5435957835777,20.02224634304791,0,1779124567150.0002,121.5436,20.02225,80.000244140625,clamp?
908,1779124567080,91,1779124567000,121.5435957835777,20.02224634304791,0,1779124567160.0,121.5436,20.02225,80.0,clamp?
909,1779124567090,91,1779124567000,121.5435957835777,20.02224634304791,0,1779124567169.9998,121.5436,20.02225,79.999755859375,clamp?
910,1779124567100,92,1779124567100,121.55583504290817,20.032000278182593,1,1779124567140.0,121.5436,20.02225,40.0,orbit
911,1779124567110,92,1779124567100,121.55583504290817,20.032000278182593,0,1779124567240.0,121.55584,20.031999999999996,130.0,
912,1779124567120,92,1779124567100,121.55583504290817,20.032000278182593,0,1779124567200.0,121.55584,20.031999999999996,80.0,clamp?
913,1779124567130,92,1779124567100,121.55583504290817,20.032000278182593,0,1779124567209.9998,121.55584,20.031999999999996,79.999755859375,clamp?
914,1779124567140,92,1779124567100,121.55583504290817,20.032000278182593,0,1779124567220.0,121.55584,20.031999999999996,80.0,clamp?
915,1779124567150,92,1779124567100,121.55583504290817,20.032000278182593,0,1779124567230.0002,121.55584,20.031999999999996,80.000244140625,clamp?
916,1779124567160,92,1779124567100,121.55583504290817,20.032000278182593,0,1779124567240.0,121.55584,20.031999999999996,80.0,clamp?
917,1779124567170,92,1779124567100,121.55583504290817,20.032000278182593,0,1779124567249.9998,121.55584,20.031999999999996,79.999755859375,clamp?
918,1779124567180,92,1779124567100,121.55583504290817,20.032000278182593,0,1779124567260.0,121.55584,20.031999999999996,80.0,clamp?
919,1779124567190,92,1779124567100,121.55583504290817,20.032000278182593,0,1779124567270.0002,121.55584,20.031999999999996,80.000244140625,clamp?
920,1779124567200,93,1779124567200,121.56795214439806,20.04076258502675,1,1779124567240.0,121.55584,20.031999999999996,40.0,orbit
921,1779124567210,93,1779124567200,121.56795214439806,20.04076258502675,0,1779124567340.0,121.56795,20.040760000000006,130.0,
922,1779124567220,93,1779124567200,121.56795214439806,20.04076258502675,0,1779124567300.0,121.56795,20.040760000000006,80.0,clamp?
923,1779124567230,93,1779124567200,121.56795214439806,20.04076258502675,0,1779124567310.0002,121.56795,20.040760000000006,80.000244140625,clamp?
924,1779124567240,93,1779124567200,121.56795214439806,20.04076258502675,0,1779124567320.0,121.56795,20.040760000000006,80.0,clamp?
925,1779124567250,93,1779124567200,121.56795214439806,20.04076258502675,0,1779124567329.9998,121.56795,20.040760000000006,79.999755859375,clamp?
926,1779124567260,93,1779124567200,121.56795214439806,20.04076258502675,0,1779124567340.0,121.56795,20.040760000000006,80.0,clamp?
927,1779124567270,93,1779124567200,121.56795214439806,20.04076258502675,0,1779124567350.0002,121.56795,20.040760000000006,80.000244140625,clamp?
928,1779124567280,93,1779124567200,121.56795214439806,20.04076258502675,0,1779124567360.0,121.56795,20.040760000000006,80.0,clamp?
929,1779124567290,93,1779124567200,121.56795214439806,20.04076258502675,0,1779124567369.9998,121.56795,20.040760000000006,79.999755859375,clamp?
930,1779124567300,94,1779124567300,121.58018961903144,20.05051701172894,1,1779124567340.0,121.56795,20.040760000000006,40.0,orbit
931,1779124567310,94,1779124567300,121.58018961903144,20.05051701172894,0,1779124567440.0,121.58019,20.050520000000006,130.0,
932,1779124567320,94,1779124567300,121.58018961903144,20.05051701172894,0,1779124567400.0,121.58019,20.050520000000006,80.0,clamp?
933,1779124567330,94,1779124567300,121.58018961903144,20.05051701172894,0,1779124567409.9998,121.58019,20.050520000000006,79.999755859375,clamp?
934,1779124567340,94,1779124567300,121.58018961903144,20.05051701172894,0,1779124567420.0,121.58019,20.050520000000006,80.0,clamp?
935,1779124567350,94,1779124567300,121.58018961903144,20.05051701172894,0,1779124567430.0002,121.58019,20.050520000000006,80.000244140625,clamp?
936,1779124567360,94,1779124567300,121.58018961903144,20.05051701172894,0,1779124567440.0,121.58019,20.050520000000006,80.0,clamp?
937,1779124567370,94,1779124567300,121.58018961903144,20.05051701172894,0,1779124567449.9998,121.58019,20.050520000000006,79.999755859375,clamp?
938,1779124567380,94,1779124567300,121.58018961903144,20.05051701172894,0,1779124567460.0,121.58019,20.050520000000006,80.0,clamp?
939,1779124567390,94,1779124567300,121.58018961903144,20.05051701172894,0,1779124567470.0002,121.58019,20.050520000000006,80.000244140625,clamp?
940,1779124567400,95,1779124567400,121.59243238079407,20.060271032203495,1,1779124567440.0,121.58019,20.050520000000006,40.0,orbit
941,1779124567410,95,1779124567400,121.59243238079407,20.060271032203495,0,1779124567540.0,121.59243,20.060270000000003,130.0,
942,1779124567420,95,1779124567400,121.59243238079407,20.060271032203495,0,1779124567500.0,121.59243,20.060270000000003,80.0,clamp?
943,1779124567430,95,1779124567400,121.59243238079407,20.060271032203495,0,1779124567510.0002,121.59243,20.060270000000003,80.000244140625,clamp?
944,1779124567440,95,1779124567400,121.59243238079407,20.060271032203495,0,1779124567520.0,121.59243,20.060270000000003,80.0,clamp?
945,1779124567450,95,1779124567400,121.59243238079407,20.060271032203495,0,1779124567529.9998,121.59243,20.060270000000003,79.999755859375,clamp?
946,1779124567460,95,1779124567400,121.59243238079407,20.060271032203495,0,1779124567540.0,121.59243,20.060270000000003,80.0,clamp?
947,1779124567470,95,1779124567400,121.59243238079407,20.060271032203495,0,1779124567550.0002,121.59243,20.060270000000003,80.000244140625,clamp?
948,1779124567480,95,1779124567400,121.59243238079407,20.060271032203495,0,1779124567560.0,121.59243,20.060270000000003,80.0,clamp?
949,1779124567490,95,1779124567400,121.59243238079407,20.060271032203495,0,1779124567569.9998,121.59243,20.060270000000003,79.999755859375,clamp?
950,1779124567500,96,1779124567500,121.60456533261637,20.06903208592989,1,1779124567540.0,121.59243,20.060270000000003,40.0,orbit
951,1779124567510,96,1779124567500,121.60456533261637,20.06903208592989,0,1779124567640.0,121.60457,20.069029999999998,130.0,
952,1779124567520,96,1779124567500,121.60456533261637,20.06903208592989,0,1779124567600.0,121.60457,20.069029999999998,80.0,clamp?
953,1779124567530,96,1779124567500,121.60456533261637,20.06903208592989,0,1779124567609.9998,121.60457,20.069029999999998,79.999755859375,clamp?
954,1779124567540,96,1779124567500,121.60456533261637,20.06903208592989,0,1779124567620.0,121.60457,20.069029999999998,80.0,clamp?
955,1779124567550,96,1779124567500,121.60456533261637,20.06903208592989,0,1779124567630.0002,121.60457,20.069029999999998,80.000244140625,clamp?
956,1779124567560,96,1779124567500,121.60456533261637,20.06903208592989,0,1779124567640.0,121.60457,20.069029999999998,80.0,clamp?
957,1779124567570,96,1779124567500,121.60456533261637,20.06903208592989,0,1779124567649.9998,121.60457,20.069029999999998,79.999755859375,clamp?
958,1779124567580,96,1779124567500,121.60456533261637,20.06903208592989,0,1779124567660.0,121.60457,20.069029999999998,80.0,clamp?
959,1779124567590,96,1779124567500,121.60456533261637,20.06903208592989,0,1779124567670.0002,121.60457,20.069029999999998,80.000244140625,clamp?
960,1779124567600,97,1779124567600,121.61683101884586,20.07878396567196,1,1779124567640.0,121.60457,20.069029999999998,40.0,orbit
961,1779124567610,97,1779124567600,121.61683101884586,20.07878396567196,0,1779124567740.0,121.61683,20.078779999999995,130.0,
962,1779124567620,97,1779124567600,121.61683101884586,20.07878396567196,0,1779124567700.0,121.61683,20.078779999999995,80.0,clamp?
963,1779124567630,97,1779124567600,121.61683101884586,20.07878396567196,0,1779124567710.0002,121.61683,20.078779999999995,80.000244140625,clamp?
964,1779124567640,97,1779124567600,121.61683101884586,20.07878396567196,0,1779124567720.0,121.61683,20.078779999999995,80.0,clamp?
965,1779124567650,97,1779124567600,121.61683101884586,20.07878396567196,0,1779124567729.9998,121.61683,20.078779999999995,79.999755859375,clamp?
966,1779124567660,97,1779124567600,121.61683101884586,20.07878396567196,0,1779124567740.0,121.61683,20.078779999999995,80.0,clamp?
967,1779124567670,97,1779124567600,121.61683101884586,20.07878396567196,0,1779124567750.0002,121.61683,20.078779999999995,80.000244140625,clamp?
968,1779124567680,97,1779124567600,121.61683101884586,20.07878396567196,0,1779124567760.0,121.61683,20.078779999999995,80.0,clamp?
969,1779124567690,97,1779124567600,121.61683101884586,20.07878396567196,0,1779124567769.9998,121.61683,20.078779999999995,79.999755859375,clamp?
970,1779124567700,98,1779124567700,121.62911434485979,20.088534120625773,1,1779124567740.0,121.61683,20.078779999999995,40.0,orbit
971,1779124567710,98,1779124567700,121.62911434485979,20.088534120625773,0,1779124567840.0,121.62911,20.088530000000006,130.0,
972,1779124567720,98,1779124567700,121.62911434485979,20.088534120625773,0,1779124567800.0,121.62911,20.088530000000006,80.0,clamp?
973,1779124567730,98,1779124567700,121.62911434485979,20.088534120625773,0,1779124567809.9998,121.62911,20.088530000000006,79.999755859375,clamp?
974,1779124567740,98,1779124567700,121.62911434485979,20.088534120625773,0,1779124567820.0,121.62911,20.088530000000006,80.0,clamp?
975,1779124567750,98,1779124567700,121.62911434485979,20.088534120625773,0,1779124567830.0002,121.62911,20.088530000000006,80.000244140625,clamp?
976,1779124567760,98,1779124567700,121.62911434485979,20.088534120625773,0,1779124567840.0,121.62911,20.088530000000006,80.0,clamp?
977,1779124567770,98,1779124567700,121.62911434485979,20.088534120625773,0,1779124567849.9998,121.62911,20.088530000000006,79.999755859375,clamp?
978,1779124567780,98,1779124567700,121.62911434485979,20.088534120625773,0,1779124567860.0,121.62911,20.088530000000006,80.0,clamp?
979,1779124567790,98,1779124567700,121.62911434485979,20.088534120625773,0,1779124567870.0002,121.62911,20.088530000000006,80.000244140625,clamp?
980,1779124567800,99,1779124567800,121.64130021141408,20.097290017714958,1,1779124567840.0,121.62911,20.088530000000006,40.0,orbit
981,1779124567810,99,1779124567800,121.64130021141408,20.097290017714958,0,1779124567940.0,121.6413,20.09729,130.0,
982,1779124567820,99,1779124567800,121.64130021141408,20.097290017714958,0,1779124567900.0,121.6413,20.09729,80.0,clamp?
983,1779124567830,99,1779124567800,121.64130021141408,20.097290017714958,0,1779124567910.0002,121.6413,20.09729,80.000244140625,clamp?
984,1779124567840,99,1779124567800,121.64130021141408,20.097290017714958,0,1779124567920.0,121.6413,20.09729,80.0,clamp?
985,1779124567850,99,1779124567800,121.64130021141408,20.097290017714958,0,1779124567929.9998,121.6413,20.09729,79.999755859375,clamp?
986,1779124567860,99,1779124567800,121.64130021141408,20.097290017714958,0,1779124567940.0,121.6413,20.09729,80.0,clamp?
987,1779124567870,99,1779124567800,121.64130021141408,20.097290017714958,0,1779124567950.0002,121.6413,20.09729,80.000244140625,clamp?
988,1779124567880,99,1779124567800,121.64130021141408,20.097290017714958,0,1779124567960.0,121.6413,20.09729,80.0,clamp?
989,1779124567890,99,1779124567800,121.64130021141408,20.097290017714958,0,1779124567969.9998,121.6413,20.09729,79.999755859375,clamp?
990,1779124567900,100,1779124567900,121.65363116852477,20.107035432442824,1,1779124567940.0,121.6413,20.09729,40.0,orbit
991,1779124567910,100,1779124567900,121.65363116852477,20.107035432442824,0,1779124568040.0,121.65363,20.107039999999998,130.0,
992,1779124567920,100,1779124567900,121.65363116852477,20.107035432442824,0,1779124568000.0,121.65363,20.107039999999998,80.0,clamp?
993,1779124567930,100,1779124567900,121.65363116852477,20.107035432442824,0,1779124568009.9998,121.65363,20.107039999999998,79.999755859375,clamp?
994,1779124567940,100,1779124567900,121.65363116852477,20.107035432442824,0,1779124568020.0,121.65363,20.107039999999998,80.0,clamp?
995,1779124567950,100,1779124567900,121.65363116852477,20.107035432442824,0,1779124568030.0002,121.65363,20.107039999999998,80.000244140625,clamp?
996,1779124567960,100,1779124567900,121.65363116852477,20.107035432442824,0,1779124568040.0,121.65363,20.107039999999998,80.0,clamp?
997,1779124567970,100,1779124567900,121.65363116852477,20.107035432442824,0,1779124568049.9998,121.65363,20.107039999999998,79.999755859375,clamp?
998,1779124567980,100,1779124567900,121.65363116852477,20.107035432442824,0,1779124568060.0,121.65363,20.107039999999998,80.0,clamp?
999,1779124567990,100,1779124567900,121.65363116852477,20.107035432442824,0,1779124568070.0002,121.65363,20.107039999999998,80.000244140625,clamp?
1000,1779124568000,101,1779124568000,121.66599211505874,20.11677780596398,1,1779124568040.0,121.65363,20.107039999999998,40.0,orbit
1001,1779124568010,101,1779124568000,121.66599211505874,20.11677780596398,0,1779124568140.0,121.66599,20.116780000000006,130.0,
1002,1779124568020,101,1779124568000,121.66599211505874,20.11677780596398,0,1779124568100.0,121.66599,20.116780000000006,80.0,clamp?
1003,1779124568030,101,1779124568000,121.66599211505874,20.11677780596398,0,1779124568110.0002,121.66599,20.116780000000006,80.000244140625,clamp?
1004,1779124568040,101,1779124568000,121.66599211505874,20.11677780596398,0,1779124568120.0,121.66599,20.116780000000006,80.0,clamp?
1005,1779124568050,101,1779124568000,121.66599211505874,20.11677780596398,0,1779124568129.9998,121.66599,20.116780000000006,79.999755859375,clamp?
1006,1779124568060,101,1779124568000,121.66599211505874,20.11677780596398,0,1779124568140.0,121.66599,20.116780000000006,80.0,clamp?
1007,1779124568070,101,1779124568000,121.66599211505874,20.11677780596398,0,1779124568150.0002,121.66599,20.116780000000006,80.000244140625,clamp?
